X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.14255, 0.11, 0.003, 0.000140504, -0.000522061, -4.32587e-05
0.1424, 0.11, 0.003, 0.000142723, -0.000521577, -4.33695e-05
0.1421, 0.11, 0.003, 0.000142723, -0.000521577, -4.33695e-05
0.14225, 0.11, 0.003, 0.000142723, -0.000521577, -4.33695e-05
0.1421, 0.11, 0.003, 0.000144944, -0.000521034, -4.34745e-05
0.1418, 0.11, 0.003, 0.000144944, -0.000521034, -4.34745e-05
0.14195, 0.11, 0.003, 0.000144944, -0.000521034, -4.34745e-05
0.1418, 0.11, 0.003, 0.000147165, -0.000520431, -4.35738e-05
0.1415, 0.11, 0.003, 0.000147165, -0.000520431, -4.35738e-05
0.14165, 0.11, 0.003, 0.000147165, -0.000520431, -4.35738e-05
0.1415, 0.11, 0.003, 0.000149386, -0.000519768, -4.36674e-05
0.1412, 0.11, 0.003, 0.000149386, -0.000519768, -4.36674e-05
0.14135, 0.11, 0.003, 0.000149386, -0.000519768, -4.36674e-05
0.1412, 0.11, 0.003, 0.000151608, -0.000519046, -4.37553e-05
0.1409, 0.11, 0.003, 0.000151608, -0.000519046, -4.37553e-05
0.14105, 0.11, 0.003, 0.000151608, -0.000519046, -4.37553e-05
0.1409, 0.11, 0.003, 0.00015383, -0.000518264, -4.38375e-05
0.1406, 0.11, 0.003, 0.00015383, -0.000518264, -4.38375e-05
0.14075, 0.11, 0.003, 0.00015383, -0.000518264, -4.38375e-05
0.1406, 0.11, 0.003, 0.000156053, -0.000517421, -4.39139e-05
0.1403, 0.11, 0.003, 0.000156053, -0.000517421, -4.39139e-05
0.14045, 0.11, 0.003, 0.000156053, -0.000517421, -4.39139e-05
0.1403, 0.11, 0.003, 0.000158276, -0.00051652, -4.39846e-05
0.14, 0.11, 0.003, 0.000158276, -0.00051652, -4.39846e-05
0.14015, 0.11, 0.003, 0.000158276, -0.00051652, -4.39846e-05
0.14, 0.11, 0.003, 0.0001605, -0.000515558, -4.40497e-05
0.1397, 0.11, 0.003, 0.0001605, -0.000515558, -4.40497e-05
0.13985, 0.11, 0.003, 0.0001605, -0.000515558, -4.40497e-05
0.1397, 0.11, 0.003, 0.000162724, -0.000514537, -4.4109e-05
0.1394, 0.11, 0.003, 0.000162724, -0.000514537, -4.4109e-05
0.13955, 0.11, 0.003, 0.000162724, -0.000514537, -4.4109e-05
0.1394, 0.11, 0.003, 0.000164949, -0.000513456, -4.41625e-05
0.1391, 0.11, 0.003, 0.000164949, -0.000513456, -4.41625e-05
0.13925, 0.11, 0.003, 0.000164949, -0.000513456, -4.41625e-05
0.1391, 0.11, 0.003, 0.000167174, -0.000512315, -4.42104e-05
0.1388, 0.11, 0.003, 0.000167174, -0.000512315, -4.42104e-05
0.13895, 0.11, 0.003, 0.000167174, -0.000512315, -4.42104e-05
0.1388, 0.11, 0.003, 0.0001694, -0.000511114, -4.42526e-05
0.1385, 0.11, 0.003, 0.0001694, -0.000511114, -4.42526e-05
0.13865, 0.11, 0.003, 0.0001694, -0.000511114, -4.42526e-05
0.1385, 0.11, 0.003, 0.000171626, -0.000509853, -4.4289e-05
0.1382, 0.11, 0.003, 0.000171626, -0.000509853, -4.4289e-05
0.13835, 0.11, 0.003, 0.000171626, -0.000509853, -4.4289e-05
0.1382, 0.11, 0.003, 0.000173852, -0.000508533, -4.43197e-05
0.1379, 0.11, 0.003, 0.000173852, -0.000508533, -4.43197e-05
0.13805, 0.11, 0.003, 0.000173852, -0.000508533, -4.43197e-05
0.1379, 0.11, 0.003, 0.000176079, -0.000507153, -4.43447e-05
0.1376, 0.11, 0.003, 0.000176079, -0.000507153, -4.43447e-05
0.13775, 0.11, 0.003, 0.000176079, -0.000507153, -4.43447e-05
0.1376, 0.11, 0.003, 0.000178307, -0.000505713, -4.4364e-05
0.1373, 0.11, 0.003, 0.000178307, -0.000505713, -4.4364e-05
0.13745, 0.11, 0.003, 0.000178307, -0.000505713, -4.4364e-05
0.1373, 0.11, 0.003, 0.000180535, -0.000504214, -4.43776e-05
0.137, 0.11, 0.003, 0.000180535, -0.000504214, -4.43776e-05
0.13715, 0.11, 0.003, 0.000180535, -0.000504214, -4.43776e-05
0.137, 0.11, 0.003, 0.000182763, -0.000502655, -4.43855e-05
0.1367, 0.11, 0.003, 0.000182763, -0.000502655, -4.43855e-05
0.13685, 0.11, 0.003, 0.000182763, -0.000502655, -4.43855e-05
0.1367, 0.11, 0.003, 0.000184992, -0.000501036, -4.43876e-05
0.1364, 0.11, 0.003, 0.000184992, -0.000501036, -4.43876e-05
0.13655, 0.11, 0.003, 0.000184992, -0.000501036, -4.43876e-05
0.1364, 0.11, 0.003, 0.000187222, -0.000499357, -4.4384e-05
0.1361, 0.11, 0.003, 0.000187222, -0.000499357, -4.4384e-05
0.13625, 0.11, 0.003, 0.000187222, -0.000499357, -4.4384e-05
0.1361, 0.11, 0.003, 0.000189452, -0.000497618, -4.43747e-05
0.1358, 0.11, 0.003, 0.000189452, -0.000497618, -4.43747e-05
0.13595, 0.11, 0.003, 0.000189452, -0.000497618, -4.43747e-05
0.1358, 0.11, 0.003, 0.000191682, -0.00049582, -4.43597e-05
0.1355, 0.11, 0.003, 0.000191682, -0.00049582, -4.43597e-05
0.13565, 0.11, 0.003, 0.000191682, -0.00049582, -4.43597e-05
0.1355, 0.11, 0.003, 0.000193913, -0.000493962, -4.4339e-05
0.1352, 0.11, 0.003, 0.000193913, -0.000493962, -4.4339e-05
0.13535, 0.11, 0.003, 0.000193913, -0.000493962, -4.4339e-05
0.1352, 0.11, 0.003, 0.000196144, -0.000492044, -4.43126e-05
0.1349, 0.11, 0.003, 0.000196144, -0.000492044, -4.43126e-05
0.13505, 0.11, 0.003, 0.000196144, -0.000492044, -4.43126e-05
0.1349, 0.11, 0.003, 0.000198376, -0.000490066, -4.42804e-05
0.1346, 0.11, 0.003, 0.000198376, -0.000490066, -4.42804e-05
0.13475, 0.11, 0.003, 0.000198376, -0.000490066, -4.42804e-05
0.1346, 0.11, 0.003, 0.000200608, -0.000488028, -4.42426e-05
0.1343, 0.11, 0.003, 0.000200608, -0.000488028, -4.42426e-05
0.13445, 0.11, 0.003, 0.000200608, -0.000488028, -4.42426e-05
0.1343, 0.11, 0.003, 0.000202841, -0.000485931, -4.4199e-05
0.134, 0.11, 0.003, 0.000202841, -0.000485931, -4.4199e-05
0.13415, 0.11, 0.003, 0.000202841, -0.000485931, -4.4199e-05
0.134, 0.11, 0.003, 0.000205074, -0.000483774, -4.41497e-05
0.1337, 0.11, 0.003, 0.000205074, -0.000483774, -4.41497e-05
0.13385, 0.11, 0.003, 0.000205074, -0.000483774, -4.41497e-05
0.1337, 0.11, 0.003, 0.000207308, -0.000481557, -4.40947e-05
0.1334, 0.11, 0.003, 0.000207308, -0.000481557, -4.40947e-05
0.13355, 0.11, 0.003, 0.000207308, -0.000481557, -4.40947e-05
0.1334, 0.11, 0.003, 0.000209542, -0.000479281, -4.4034e-05
0.1331, 0.11, 0.003, 0.000209542, -0.000479281, -4.4034e-05
0.13325, 0.11, 0.003, 0.000209542, -0.000479281, -4.4034e-05
0.1331, 0.11, 0.003, 0.000211777, -0.000476944, -4.39675e-05
0.1328, 0.11, 0.003, 0.000211777, -0.000476944, -4.39675e-05
0.13295, 0.11, 0.003, 0.000211777, -0.000476944, -4.39675e-05
0.1328, 0.11, 0.003, 0.000214012, -0.000474548, -4.38954e-05
0.1325, 0.11, 0.003, 0.000214012, -0.000474548, -4.38954e-05
0.13265, 0.11, 0.003, 0.000214012, -0.000474548, -4.38954e-05
0.1325, 0.11, 0.003, 0.000216247, -0.000472092, -4.38175e-05
0.1322, 0.11, 0.003, 0.000216247, -0.000472092, -4.38175e-05
0.13235, 0.11, 0.003, 0.000216247, -0.000472092, -4.38175e-05
0.1322, 0.11, 0.003, 0.000218483, -0.000469577, -4.37339e-05
0.1319, 0.11, 0.003, 0.000218483, -0.000469577, -4.37339e-05
0.13205, 0.11, 0.003, 0.000218483, -0.000469577, -4.37339e-05
0.1319, 0.11, 0.003, 0.00022072, -0.000467001, -4.36446e-05
0.1316, 0.11, 0.003, 0.00022072, -0.000467001, -4.36446e-05
0.13175, 0.11, 0.003, 0.00022072, -0.000467001, -4.36446e-05
0.1316, 0.11, 0.003, 0.000222957, -0.000464366, -4.35496e-05
0.1313, 0.11, 0.003, 0.000222957, -0.000464366, -4.35496e-05
0.13145, 0.11, 0.003, 0.000222957, -0.000464366, -4.35496e-05
0.1313, 0.11, 0.003, 0.000225194, -0.000461671, -4.34488e-05
0.131, 0.11, 0.003, 0.000225194, -0.000461671, -4.34488e-05
0.13115, 0.11, 0.003, 0.000225194, -0.000461671, -4.34488e-05
0.131, 0.11, 0.003, 0.000227432, -0.000458917, -4.33424e-05
0.1307, 0.11, 0.003, 0.000227432, -0.000458917, -4.33424e-05
0.13085, 0.11, 0.003, 0.000227432, -0.000458917, -4.33424e-05
0.1307, 0.11, 0.003, 0.000229671, -0.000456102, -4.32302e-05
0.1304, 0.11, 0.003, 0.000229671, -0.000456102, -4.32302e-05
0.13055, 0.11, 0.003, 0.000229671, -0.000456102, -4.32302e-05
0.1304, 0.11, 0.003, 0.00023191, -0.000453228, -4.31123e-05
0.1301, 0.11, 0.003, 0.00023191, -0.000453228, -4.31123e-05
0.13025, 0.11, 0.003, 0.00023191, -0.000453228, -4.31123e-05
0.1301, 0.11, 0.003, 0.000234149, -0.000450294, -4.29887e-05
0.1298, 0.11, 0.003, 0.000234149, -0.000450294, -4.29887e-05
0.12995, 0.11, 0.003, 0.000234149, -0.000450294, -4.29887e-05
0.1298, 0.11, 0.003, 0.000236389, -0.0004473, -4.28594e-05
0.1295, 0.11, 0.003, 0.000236389, -0.0004473, -4.28594e-05
0.12965, 0.11, 0.003, 0.000236389, -0.0004473, -4.28594e-05
0.1295, 0.11, 0.003, 0.000238629, -0.000444246, -4.27243e-05
0.1292, 0.11, 0.003, 0.000238629, -0.000444246, -4.27243e-05
0.12935, 0.11, 0.003, 0.000238629, -0.000444246, -4.27243e-05
0.1292, 0.11, 0.003, 0.00024087, -0.000441133, -4.25836e-05
0.1289, 0.11, 0.003, 0.00024087, -0.000441133, -4.25836e-05
0.12905, 0.11, 0.003, 0.00024087, -0.000441133, -4.25836e-05
0.1289, 0.11, 0.003, 0.000243111, -0.00043796, -4.24371e-05
0.1286, 0.11, 0.003, 0.000243111, -0.00043796, -4.24371e-05
0.12875, 0.11, 0.003, 0.000243111, -0.00043796, -4.24371e-05
0.1286, 0.11, 0.003, 0.000245353, -0.000434727, -4.2285e-05
0.1283, 0.11, 0.003, 0.000245353, -0.000434727, -4.2285e-05
0.12845, 0.11, 0.003, 0.000245353, -0.000434727, -4.2285e-05
0.1283, 0.11, 0.003, 0.000247595, -0.000431434, -4.21271e-05
0.128, 0.11, 0.003, 0.000247595, -0.000431434, -4.21271e-05
0.12815, 0.11, 0.003, 0.000247595, -0.000431434, -4.21271e-05
0.128, 0.11, 0.003, 0.000249838, -0.000428082, -4.19634e-05
0.1277, 0.11, 0.003, 0.000249838, -0.000428082, -4.19634e-05
0.12785, 0.11, 0.003, 0.000249838, -0.000428082, -4.19634e-05
0.1277, 0.11, 0.003, 0.000252081, -0.00042467, -4.17941e-05
0.1274, 0.11, 0.003, 0.000252081, -0.00042467, -4.17941e-05
0.12755, 0.11, 0.003, 0.000252081, -0.00042467, -4.17941e-05
0.1274, 0.11, 0.003, 0.000254325, -0.000421198, -4.16191e-05
0.1271, 0.11, 0.003, 0.000254325, -0.000421198, -4.16191e-05
0.12725, 0.11, 0.003, 0.000254325, -0.000421198, -4.16191e-05
0.1271, 0.11, 0.003, 0.000256569, -0.000417666, -4.14383e-05
0.1268, 0.11, 0.003, 0.000256569, -0.000417666, -4.14383e-05
0.12695, 0.11, 0.003, 0.000256569, -0.000417666, -4.14383e-05
0.1268, 0.11, 0.003, 0.000258813, -0.000414074, -4.12518e-05
0.1265, 0.11, 0.003, 0.000258813, -0.000414074, -4.12518e-05
0.12665, 0.11, 0.003, 0.000258813, -0.000414074, -4.12518e-05
0.1265, 0.11, 0.003, 0.000261058, -0.000410423, -4.10597e-05
0.1262, 0.11, 0.003, 0.000261058, -0.000410423, -4.10597e-05
0.12635, 0.11, 0.003, 0.000261058, -0.000410423, -4.10597e-05
0.1262, 0.11, 0.003, 0.000263304, -0.000406712, -4.08617e-05
0.1259, 0.11, 0.003, 0.000263304, -0.000406712, -4.08617e-05
0.12605, 0.11, 0.003, 0.000263304, -0.000406712, -4.08617e-05
0.1259, 0.11, 0.003, 0.00026555, -0.000402941, -4.06581e-05
0.1256, 0.11, 0.003, 0.00026555, -0.000402941, -4.06581e-05
0.12575, 0.11, 0.003, 0.00026555, -0.000402941, -4.06581e-05
0.1256, 0.11, 0.003, 0.000267796, -0.000399111, -4.04488e-05
0.1253, 0.11, 0.003, 0.000267796, -0.000399111, -4.04488e-05
0.12545, 0.11, 0.003, 0.000267796, -0.000399111, -4.04488e-05
0.1253, 0.11, 0.003, 0.000270043, -0.00039522, -4.02337e-05
0.125, 0.11, 0.003, 0.000270043, -0.00039522, -4.02337e-05
0.12515, 0.11, 0.003, 0.000270043, -0.00039522, -4.02337e-05
0.125, 0.11, 0.003, 0.000272291, -0.00039127, -4.0013e-05
0.1247, 0.11, 0.003, 0.000272291, -0.00039127, -4.0013e-05
0.12485, 0.11, 0.003, 0.000272291, -0.00039127, -4.0013e-05
0.1247, 0.11, 0.003, 0.000274539, -0.00038726, -3.97865e-05
0.1244, 0.11, 0.003, 0.000274539, -0.00038726, -3.97865e-05
0.12455, 0.11, 0.003, 0.000274539, -0.00038726, -3.97865e-05
0.1244, 0.11, 0.003, 0.000276787, -0.00038319, -3.95543e-05
0.1241, 0.11, 0.003, 0.000276787, -0.00038319, -3.95543e-05
0.12425, 0.11, 0.003, 0.000276787, -0.00038319, -3.95543e-05
0.1241, 0.11, 0.003, 0.000279036, -0.000379061, -3.93164e-05
0.1238, 0.11, 0.003, 0.000279036, -0.000379061, -3.93164e-05
0.12395, 0.11, 0.003, 0.000279036, -0.000379061, -3.93164e-05
0.1238, 0.11, 0.003, 0.000281285, -0.000374872, -3.90727e-05
0.1235, 0.11, 0.003, 0.000281285, -0.000374872, -3.90727e-05
0.12365, 0.11, 0.003, 0.000281285, -0.000374872, -3.90727e-05
0.1235, 0.11, 0.003, 0.000283535, -0.000370623, -3.88234e-05
0.1232, 0.11, 0.003, 0.000283535, -0.000370623, -3.88234e-05
0.12335, 0.11, 0.003, 0.000283535, -0.000370623, -3.88234e-05
0.1232, 0.11, 0.003, 0.000285785, -0.000366314, -3.85683e-05
0.1229, 0.11, 0.003, 0.000285785, -0.000366314, -3.85683e-05
0.12305, 0.11, 0.003, 0.000285785, -0.000366314, -3.85683e-05
0.1229, 0.11, 0.003, 0.000288036, -0.000361945, -3.83075e-05
0.1226, 0.11, 0.003, 0.000288036, -0.000361945, -3.83075e-05
0.12275, 0.11, 0.003, 0.000288036, -0.000361945, -3.83075e-05
0.1226, 0.11, 0.003, 0.000290287, -0.000357517, -3.8041e-05
0.1223, 0.11, 0.003, 0.000290287, -0.000357517, -3.8041e-05
0.12245, 0.11, 0.003, 0.000290287, -0.000357517, -3.8041e-05
0.1223, 0.11, 0.003, 0.000292539, -0.000353029, -3.77688e-05
0.122, 0.11, 0.003, 0.000292539, -0.000353029, -3.77688e-05
0.12215, 0.11, 0.003, 0.000292539, -0.000353029, -3.77688e-05
0.122, 0.11, 0.003, 0.000294791, -0.000348481, -3.74909e-05
0.1217, 0.11, 0.003, 0.000294791, -0.000348481, -3.74909e-05
0.12185, 0.11, 0.003, 0.000294791, -0.000348481, -3.74909e-05
0.1217, 0.11, 0.003, 0.000297044, -0.000343874, -3.72073e-05
0.1214, 0.11, 0.003, 0.000297044, -0.000343874, -3.72073e-05
0.12155, 0.11, 0.003, 0.000297044, -0.000343874, -3.72073e-05
0.1214, 0.11, 0.003, 0.000299297, -0.000339206, -3.69179e-05
0.1211, 0.11, 0.003, 0.000299297, -0.000339206, -3.69179e-05
0.12125, 0.11, 0.003, 0.000299297, -0.000339206, -3.69179e-05
0.1211, 0.11, 0.003, 0.00030155, -0.000334479, -3.66228e-05
0.1208, 0.11, 0.003, 0.00030155, -0.000334479, -3.66228e-05
0.12095, 0.11, 0.003, 0.00030155, -0.000334479, -3.66228e-05
0.1208, 0.11, 0.003, 0.000303804, -0.000329692, -3.6322e-05
0.1205, 0.11, 0.003, 0.000303804, -0.000329692, -3.6322e-05
0.12065, 0.11, 0.003, 0.000303804, -0.000329692, -3.6322e-05
0.1205, 0.11, 0.003, 0.000305999, -0.00032521, -3.59875e-05
0.1202, 0.11, 0.003, 0.000305999, -0.00032521, -3.59875e-05
0.12035, 0.11, 0.003, 0.000305999, -0.00032521, -3.59875e-05
0.1202, 0.11, 0.003, 0.000307634, -0.000324063, -3.53938e-05
0.1199, 0.11, 0.003, 0.000307634, -0.000324063, -3.53938e-05
0.12005, 0.11, 0.003, 0.000307634, -0.000324063, -3.53938e-05
0.1199, 0.11, 0.003, 0.000309254, -0.000322906, -3.48033e-05
0.1196, 0.11, 0.003, 0.000309254, -0.000322906, -3.48033e-05
0.11975, 0.11, 0.003, 0.000309254, -0.000322906, -3.48033e-05
0.1196, 0.11, 0.003, 0.000310861, -0.000321739, -3.4216e-05
0.1193, 0.11, 0.003, 0.000310861, -0.000321739, -3.4216e-05
0.11945, 0.11, 0.003, 0.000310861, -0.000321739, -3.4216e-05
0.1193, 0.11, 0.003, 0.000312454, -0.000320563, -3.36319e-05
0.119, 0.11, 0.003, 0.000312454, -0.000320563, -3.36319e-05
0.11915, 0.11, 0.003, 0.000312454, -0.000320563, -3.36319e-05
0.119, 0.11, 0.003, 0.000314034, -0.000319377, -3.3051e-05
0.1187, 0.11, 0.003, 0.000314034, -0.000319377, -3.3051e-05
0.11885, 0.11, 0.003, 0.000314034, -0.000319377, -3.3051e-05
0.1187, 0.11, 0.003, 0.000315599, -0.000318181, -3.24733e-05
0.1184, 0.11, 0.003, 0.000315599, -0.000318181, -3.24733e-05
0.11855, 0.11, 0.003, 0.000315599, -0.000318181, -3.24733e-05
0.1184, 0.11, 0.003, 0.000317151, -0.000316975, -3.18988e-05
0.1181, 0.11, 0.003, 0.000317151, -0.000316975, -3.18988e-05
0.11825, 0.11, 0.003, 0.000317151, -0.000316975, -3.18988e-05
0.1181, 0.11, 0.003, 0.000318689, -0.00031576, -3.13275e-05
0.1178, 0.11, 0.003, 0.000318689, -0.00031576, -3.13275e-05
0.11795, 0.11, 0.003, 0.000318689, -0.00031576, -3.13275e-05
0.1178, 0.11, 0.003, 0.000320213, -0.000314535, -3.07594e-05
0.1175, 0.11, 0.003, 0.000320213, -0.000314535, -3.07594e-05
0.11765, 0.11, 0.003, 0.000320213, -0.000314535, -3.07594e-05
0.1175, 0.11, 0.003, 0.000321723, -0.0003133, -3.01945e-05
0.1172, 0.11, 0.003, 0.000321723, -0.0003133, -3.01945e-05
0.11735, 0.11, 0.003, 0.000321723, -0.0003133, -3.01945e-05
0.1172, 0.11, 0.003, 0.000323219, -0.000312056, -2.96328e-05
0.1169, 0.11, 0.003, 0.000323219, -0.000312056, -2.96328e-05
0.11705, 0.11, 0.003, 0.000323219, -0.000312056, -2.96328e-05
0.1169, 0.11, 0.003, 0.000324702, -0.000310801, -2.90743e-05
0.1166, 0.11, 0.003, 0.000324702, -0.000310801, -2.90743e-05
0.11675, 0.11, 0.003, 0.000324702, -0.000310801, -2.90743e-05
0.1166, 0.11, 0.003, 0.00032617, -0.000309538, -2.85189e-05
0.1163, 0.11, 0.003, 0.00032617, -0.000309538, -2.85189e-05
0.11645, 0.11, 0.003, 0.00032617, -0.000309538, -2.85189e-05
0.1163, 0.11, 0.003, 0.000327625, -0.000308264, -2.79668e-05
0.116, 0.11, 0.003, 0.000327625, -0.000308264, -2.79668e-05
0.11615, 0.11, 0.003, 0.000327625, -0.000308264, -2.79668e-05
0.116, 0.11, 0.003, 0.000329066, -0.000306981, -2.74179e-05
0.1157, 0.11, 0.003, 0.000329066, -0.000306981, -2.74179e-05
0.11585, 0.11, 0.003, 0.000329066, -0.000306981, -2.74179e-05
0.1157, 0.11, 0.003, 0.000330493, -0.000305688, -2.68722e-05
0.1154, 0.11, 0.003, 0.000330493, -0.000305688, -2.68722e-05
0.11555, 0.11, 0.003, 0.000330493, -0.000305688, -2.68722e-05
0.1154, 0.11, 0.003, 0.000331907, -0.000304385, -2.63298e-05
0.1151, 0.11, 0.003, 0.000331907, -0.000304385, -2.63298e-05
0.11525, 0.11, 0.003, 0.000331907, -0.000304385, -2.63298e-05
0.1151, 0.11, 0.003, 0.000333306, -0.000303073, -2.57905e-05
0.1148, 0.11, 0.003, 0.000333306, -0.000303073, -2.57905e-05
0.11495, 0.11, 0.003, 0.000333306, -0.000303073, -2.57905e-05
0.1148, 0.11, 0.003, 0.000334692, -0.00030175, -2.52544e-05
0.1145, 0.11, 0.003, 0.000334692, -0.00030175, -2.52544e-05
0.11465, 0.11, 0.003, 0.000334692, -0.00030175, -2.52544e-05
0.1145, 0.11, 0.003, 0.000336064, -0.000300419, -2.47215e-05
0.1142, 0.11, 0.003, 0.000336064, -0.000300419, -2.47215e-05
0.11435, 0.11, 0.003, 0.000336064, -0.000300419, -2.47215e-05
0.1142, 0.11, 0.003, 0.000337422, -0.000299077, -2.41918e-05
0.1139, 0.11, 0.003, 0.000337422, -0.000299077, -2.41918e-05
0.11405, 0.11, 0.003, 0.000337422, -0.000299077, -2.41918e-05
0.1139, 0.11, 0.003, 0.000338766, -0.000297726, -2.36653e-05
0.1136, 0.11, 0.003, 0.000338766, -0.000297726, -2.36653e-05
0.11375, 0.11, 0.003, 0.000338766, -0.000297726, -2.36653e-05
0.1136, 0.11, 0.003, 0.000340097, -0.000296365, -2.3142e-05
0.1133, 0.11, 0.003, 0.000340097, -0.000296365, -2.3142e-05
0.11345, 0.11, 0.003, 0.000340097, -0.000296365, -2.3142e-05
0.1133, 0.11, 0.003, 0.000341413, -0.000294994, -2.26219e-05
0.113, 0.11, 0.003, 0.000341413, -0.000294994, -2.26219e-05
0.11315, 0.11, 0.003, 0.000341413, -0.000294994, -2.26219e-05
0.113, 0.11, 0.003, 0.000342716, -0.000293614, -2.2105e-05
0.1127, 0.11, 0.003, 0.000342716, -0.000293614, -2.2105e-05
0.11285, 0.11, 0.003, 0.000342716, -0.000293614, -2.2105e-05
0.1127, 0.11, 0.003, 0.000344005, -0.000292224, -2.15913e-05
0.1124, 0.11, 0.003, 0.000344005, -0.000292224, -2.15913e-05
0.11255, 0.11, 0.003, 0.000344005, -0.000292224, -2.15913e-05
0.1124, 0.11, 0.003, 0.00034528, -0.000290824, -2.10808e-05
0.1121, 0.11, 0.003, 0.00034528, -0.000290824, -2.10808e-05
0.11225, 0.11, 0.003, 0.00034528, -0.000290824, -2.10808e-05
0.1121, 0.11, 0.003, 0.000346541, -0.000289414, -2.05735e-05
0.1118, 0.11, 0.003, 0.000346541, -0.000289414, -2.05735e-05
0.11195, 0.11, 0.003, 0.000346541, -0.000289414, -2.05735e-05
0.1118, 0.11, 0.003, 0.000347789, -0.000287995, -2.00694e-05
0.1115, 0.11, 0.003, 0.000347789, -0.000287995, -2.00694e-05
0.11165, 0.11, 0.003, 0.000347789, -0.000287995, -2.00694e-05
0.1115, 0.11, 0.003, 0.000349022, -0.000286566, -1.95685e-05
0.1112, 0.11, 0.003, 0.000349022, -0.000286566, -1.95685e-05
0.11135, 0.11, 0.003, 0.000349022, -0.000286566, -1.95685e-05
0.1112, 0.11, 0.003, 0.000350242, -0.000285127, -1.90708e-05
0.1109, 0.11, 0.003, 0.000350242, -0.000285127, -1.90708e-05
0.11105, 0.11, 0.003, 0.000350242, -0.000285127, -1.90708e-05
0.1109, 0.11, 0.003, 0.000351448, -0.000283679, -1.85764e-05
0.1106, 0.11, 0.003, 0.000351448, -0.000283679, -1.85764e-05
0.11075, 0.11, 0.003, 0.000351448, -0.000283679, -1.85764e-05
0.1106, 0.11, 0.003, 0.00035264, -0.000282221, -1.80851e-05
0.1103, 0.11, 0.003, 0.00035264, -0.000282221, -1.80851e-05
0.11045, 0.11, 0.003, 0.00035264, -0.000282221, -1.80851e-05
0.1103, 0.11, 0.003, 0.000353818, -0.000280753, -1.7597e-05
0.11, 0.11, 0.003, 0.000353818, -0.000280753, -1.7597e-05
0.11015, 0.11, 0.003, 0.000353818, -0.000280753, -1.7597e-05
0.11, 0.11, 0.003, 0.000354983, -0.000279276, -1.71121e-05
0.1097, 0.11, 0.003, 0.000354983, -0.000279276, -1.71121e-05
0.10985, 0.11, 0.003, 0.000354983, -0.000279276, -1.71121e-05
0.1097, 0.11, 0.003, 0.000356134, -0.000277788, -1.66304e-05
0.1094, 0.11, 0.003, 0.000356134, -0.000277788, -1.66304e-05
0.10955, 0.11, 0.003, 0.000356134, -0.000277788, -1.66304e-05
0.1094, 0.11, 0.003, 0.00035727, -0.000276291, -1.61519e-05
0.1091, 0.11, 0.003, 0.00035727, -0.000276291, -1.61519e-05
0.10925, 0.11, 0.003, 0.00035727, -0.000276291, -1.61519e-05
0.1091, 0.11, 0.003, 0.000358393, -0.000274785, -1.56766e-05
0.1088, 0.11, 0.003, 0.000358393, -0.000274785, -1.56766e-05
0.10895, 0.11, 0.003, 0.000358393, -0.000274785, -1.56766e-05
0.1088, 0.11, 0.003, 0.000359503, -0.000273268, -1.52046e-05
0.1085, 0.11, 0.003, 0.000359503, -0.000273268, -1.52046e-05
0.10865, 0.11, 0.003, 0.000359503, -0.000273268, -1.52046e-05
0.1085, 0.11, 0.003, 0.000360598, -0.000271742, -1.47357e-05
0.1082, 0.11, 0.003, 0.000360598, -0.000271742, -1.47357e-05
0.10835, 0.11, 0.003, 0.000360598, -0.000271742, -1.47357e-05
0.1082, 0.11, 0.003, 0.000361679, -0.000270207, -1.427e-05
0.1079, 0.11, 0.003, 0.000361679, -0.000270207, -1.427e-05
0.10805, 0.11, 0.003, 0.000361679, -0.000270207, -1.427e-05
0.1079, 0.11, 0.003, 0.000362747, -0.000268661, -1.38075e-05
0.1076, 0.11, 0.003, 0.000362747, -0.000268661, -1.38075e-05
0.10775, 0.11, 0.003, 0.000362747, -0.000268661, -1.38075e-05
0.1076, 0.11, 0.003, 0.000363801, -0.000267106, -1.33482e-05
0.1073, 0.11, 0.003, 0.000363801, -0.000267106, -1.33482e-05
0.10745, 0.11, 0.003, 0.000363801, -0.000267106, -1.33482e-05
0.1073, 0.11, 0.003, 0.000364841, -0.000265541, -1.28922e-05
0.107, 0.11, 0.003, 0.000364841, -0.000265541, -1.28922e-05
0.10715, 0.11, 0.003, 0.000364841, -0.000265541, -1.28922e-05
0.107, 0.11, 0.003, 0.000365867, -0.000263966, -1.24393e-05
0.1067, 0.11, 0.003, 0.000365867, -0.000263966, -1.24393e-05
0.10685, 0.11, 0.003, 0.000365867, -0.000263966, -1.24393e-05
0.1067, 0.11, 0.003, 0.00036688, -0.000262382, -1.19896e-05
0.1064, 0.11, 0.003, 0.00036688, -0.000262382, -1.19896e-05
0.10655, 0.11, 0.003, 0.00036688, -0.000262382, -1.19896e-05
0.1064, 0.11, 0.003, 0.000367878, -0.000260788, -1.15431e-05
0.1061, 0.11, 0.003, 0.000367878, -0.000260788, -1.15431e-05
0.10625, 0.11, 0.003, 0.000367878, -0.000260788, -1.15431e-05
0.1061, 0.11, 0.003, 0.000368863, -0.000259184, -1.10998e-05
0.1058, 0.11, 0.003, 0.000368863, -0.000259184, -1.10998e-05
0.10595, 0.11, 0.003, 0.000368863, -0.000259184, -1.10998e-05
